rater,construct,construct_origin,element,rating,left,right
M1,C_M2_1,M2,E1,1,Deployment rights-and-process protections,Frontier capability licensing
M1,C_M2_1,M2,E2,3,Deployment rights-and-process protections,Frontier capability licensing
M1,C_M2_1,M2,E3,4,Deployment rights-and-process protections,Frontier capability licensing
M1,C_M2_1,M2,E4,1,Deployment rights-and-process protections,Frontier capability licensing
M1,C_M2_1,M2,E5,7,Deployment rights-and-process protections,Frontier capability licensing
M1,C_M2_2,M2,E1,3,Horizontal AI-specific governance,Sector-specific technology-agnostic regulation
M1,C_M2_2,M2,E2,5,Horizontal AI-specific governance,Sector-specific technology-agnostic regulation
M1,C_M2_2,M2,E3,7,Horizontal AI-specific governance,Sector-specific technology-agnostic regulation
M1,C_M2_2,M2,E4,2,Horizontal AI-specific governance,Sector-specific technology-agnostic regulation
M1,C_M2_2,M2,E5,2,Horizontal AI-specific governance,Sector-specific technology-agnostic regulation
M1,C_M2_3,M2,E1,2,Downstream accountability governance,Upstream capability-threshold licensing
M1,C_M2_3,M2,E2,2,Downstream accountability governance,Upstream capability-threshold licensing
M1,C_M2_3,M2,E3,3,Downstream accountability governance,Upstream capability-threshold licensing
M1,C_M2_3,M2,E4,2,Downstream accountability governance,Upstream capability-threshold licensing
M1,C_M2_3,M2,E5,7,Downstream accountability governance,Upstream capability-threshold licensing
M1,C_M3_1,M3,E1,3,"Constructing novel, cross-domain systemic boundaries specifically for AI governance","Integrating AI governance interstitially within existing decentralized, domain-specific feedback loops"
M1,C_M3_1,M3,E2,5,"Constructing novel, cross-domain systemic boundaries specifically for AI governance","Integrating AI governance interstitially within existing decentralized, domain-specific feedback loops"
M1,C_M3_1,M3,E3,7,"Constructing novel, cross-domain systemic boundaries specifically for AI governance","Integrating AI governance interstitially within existing decentralized, domain-specific feedback loops"
M1,C_M3_1,M3,E4,3,"Constructing novel, cross-domain systemic boundaries specifically for AI governance","Integrating AI governance interstitially within existing decentralized, domain-specific feedback loops"
M1,C_M3_1,M3,E5,1,"Constructing novel, cross-domain systemic boundaries specifically for AI governance","Integrating AI governance interstitially within existing decentralized, domain-specific feedback loops"
M1,C_M3_2,M3,E1,3,Enforcing internal systemic legibility and rigid procedural constraints,"Maximizing systemic resilience via adaptive, outcome-oriented closed-loop"
M1,C_M3_2,M3,E2,7,Enforcing internal systemic legibility and rigid procedural constraints,"Maximizing systemic resilience via adaptive, outcome-oriented closed-loop"
M1,C_M3_2,M3,E3,6,Enforcing internal systemic legibility and rigid procedural constraints,"Maximizing systemic resilience via adaptive, outcome-oriented closed-loop"
M1,C_M3_2,M3,E4,2,Enforcing internal systemic legibility and rigid procedural constraints,"Maximizing systemic resilience via adaptive, outcome-oriented closed-loop"
M1,C_M3_2,M3,E5,2,Enforcing internal systemic legibility and rigid procedural constraints,"Maximizing systemic resilience via adaptive, outcome-oriented closed-loop"
M1,C_M4_1,M4,E1,1,Rights-and-process governance,Sector-specific sovereignty
M1,C_M4_1,M4,E2,4,Rights-and-process governance,Sector-specific sovereignty
M1,C_M4_1,M4,E3,7,Rights-and-process governance,Sector-specific sovereignty
M1,C_M4_1,M4,E4,1,Rights-and-process governance,Sector-specific sovereignty
M1,C_M4_1,M4,E5,3,Rights-and-process governance,Sector-specific sovereignty
M1,C_M4_2,M4,E1,3,Pre-deployment regulation,Post-hoc liability
M1,C_M4_2,M4,E2,7,Pre-deployment regulation,Post-hoc liability
M1,C_M4_2,M4,E3,5,Pre-deployment regulation,Post-hoc liability
M1,C_M4_2,M4,E4,3,Pre-deployment regulation,Post-hoc liability
M1,C_M4_2,M4,E5,1,Pre-deployment regulation,Post-hoc liability
M1,C_M4_3,M4,E1,3,AI-specific governance frameworks,General-purpose technology governance
M1,C_M4_3,M4,E2,5,AI-specific governance frameworks,General-purpose technology governance
M1,C_M4_3,M4,E3,7,AI-specific governance frameworks,General-purpose technology governance
M1,C_M4_3,M4,E4,2,AI-specific governance frameworks,General-purpose technology governance
M1,C_M4_3,M4,E5,1,AI-specific governance frameworks,General-purpose technology governance
M2,C_M1_1,M1,E1,5,"Treat AI as ordinary, adapt existing structures (E2, E3)","Treat AI as exceptional, center harmed humans (E4)"
M2,C_M1_1,M1,E2,2,"Treat AI as ordinary, adapt existing structures (E2, E3)","Treat AI as exceptional, center harmed humans (E4)"
M2,C_M1_1,M1,E3,1,"Treat AI as ordinary, adapt existing structures (E2, E3)","Treat AI as exceptional, center harmed humans (E4)"
M2,C_M1_1,M1,E4,7,"Treat AI as ordinary, adapt existing structures (E2, E3)","Treat AI as exceptional, center harmed humans (E4)"
M2,C_M1_1,M1,E5,6,"Treat AI as ordinary, adapt existing structures (E2, E3)","Treat AI as exceptional, center harmed humans (E4)"
M2,C_M1_2,M1,E1,4,"Avoid bespoke AI architecture, leverage adaptive mechanisms (E2, E3)",Build dedicated frontier-AI gatekeeping regime (E5)
M2,C_M1_2,M1,E2,1,"Avoid bespoke AI architecture, leverage adaptive mechanisms (E2, E3)",Build dedicated frontier-AI gatekeeping regime (E5)
M2,C_M1_2,M1,E3,1,"Avoid bespoke AI architecture, leverage adaptive mechanisms (E2, E3)",Build dedicated frontier-AI gatekeeping regime (E5)
M2,C_M1_2,M1,E4,4,"Avoid bespoke AI architecture, leverage adaptive mechanisms (E2, E3)",Build dedicated frontier-AI gatekeeping regime (E5)
M2,C_M1_2,M1,E5,7,"Avoid bespoke AI architecture, leverage adaptive mechanisms (E2, E3)",Build dedicated frontier-AI gatekeeping regime (E5)
M2,C_M1_3,M1,E1,2,"Govern downstream outcomes and deployment effects (E2, E4)",Govern upstream model capabilities pre-deployment (E5)
M2,C_M1_3,M1,E2,1,"Govern downstream outcomes and deployment effects (E2, E4)",Govern upstream model capabilities pre-deployment (E5)
M2,C_M1_3,M1,E3,2,"Govern downstream outcomes and deployment effects (E2, E4)",Govern upstream model capabilities pre-deployment (E5)
M2,C_M1_3,M1,E4,1,"Govern downstream outcomes and deployment effects (E2, E4)",Govern upstream model capabilities pre-deployment (E5)
M2,C_M1_3,M1,E5,7,"Govern downstream outcomes and deployment effects (E2, E4)",Govern upstream model capabilities pre-deployment (E5)
M2,C_M2_1,M2,E1,1,Deployment rights-and-process protections,Frontier capability licensing
M2,C_M2_1,M2,E2,4,Deployment rights-and-process protections,Frontier capability licensing
M2,C_M2_1,M2,E3,4,Deployment rights-and-process protections,Frontier capability licensing
M2,C_M2_1,M2,E4,1,Deployment rights-and-process protections,Frontier capability licensing
M2,C_M2_1,M2,E5,7,Deployment rights-and-process protections,Frontier capability licensing
M2,C_M2_2,M2,E1,2,Horizontal AI-specific governance,Sector-specific technology-agnostic regulation
M2,C_M2_2,M2,E2,2,Horizontal AI-specific governance,Sector-specific technology-agnostic regulation
M2,C_M2_2,M2,E3,7,Horizontal AI-specific governance,Sector-specific technology-agnostic regulation
M2,C_M2_2,M2,E4,1,Horizontal AI-specific governance,Sector-specific technology-agnostic regulation
M2,C_M2_2,M2,E5,1,Horizontal AI-specific governance,Sector-specific technology-agnostic regulation
M2,C_M2_3,M2,E1,2,Downstream accountability governance,Upstream capability-threshold licensing
M2,C_M2_3,M2,E2,1,Downstream accountability governance,Upstream capability-threshold licensing
M2,C_M2_3,M2,E3,3,Downstream accountability governance,Upstream capability-threshold licensing
M2,C_M2_3,M2,E4,1,Downstream accountability governance,Upstream capability-threshold licensing
M2,C_M2_3,M2,E5,7,Downstream accountability governance,Upstream capability-threshold licensing
M2,C_M3_1,M3,E1,2,"Constructing novel, cross-domain systemic boundaries specifically for AI governance","Integrating AI governance interstitially within existing decentralized, domain-specific feedback loops"
M2,C_M3_1,M3,E2,6,"Constructing novel, cross-domain systemic boundaries specifically for AI governance","Integrating AI governance interstitially within existing decentralized, domain-specific feedback loops"
M2,C_M3_1,M3,E3,7,"Constructing novel, cross-domain systemic boundaries specifically for AI governance","Integrating AI governance interstitially within existing decentralized, domain-specific feedback loops"
M2,C_M3_1,M3,E4,2,"Constructing novel, cross-domain systemic boundaries specifically for AI governance","Integrating AI governance interstitially within existing decentralized, domain-specific feedback loops"
M2,C_M3_1,M3,E5,1,"Constructing novel, cross-domain systemic boundaries specifically for AI governance","Integrating AI governance interstitially within existing decentralized, domain-specific feedback loops"
M2,C_M3_2,M3,E1,2,Enforcing internal systemic legibility and rigid procedural constraints,"Maximizing systemic resilience via adaptive, outcome-oriented closed-loop"
M2,C_M3_2,M3,E2,7,Enforcing internal systemic legibility and rigid procedural constraints,"Maximizing systemic resilience via adaptive, outcome-oriented closed-loop"
M2,C_M3_2,M3,E3,6,Enforcing internal systemic legibility and rigid procedural constraints,"Maximizing systemic resilience via adaptive, outcome-oriented closed-loop"
M2,C_M3_2,M3,E4,2,Enforcing internal systemic legibility and rigid procedural constraints,"Maximizing systemic resilience via adaptive, outcome-oriented closed-loop"
M2,C_M3_2,M3,E5,2,Enforcing internal systemic legibility and rigid procedural constraints,"Maximizing systemic resilience via adaptive, outcome-oriented closed-loop"
M2,C_M4_1,M4,E1,1,Rights-and-process governance,Sector-specific sovereignty
M2,C_M4_1,M4,E2,4,Rights-and-process governance,Sector-specific sovereignty
M2,C_M4_1,M4,E3,7,Rights-and-process governance,Sector-specific sovereignty
M2,C_M4_1,M4,E4,1,Rights-and-process governance,Sector-specific sovereignty
M2,C_M4_1,M4,E5,4,Rights-and-process governance,Sector-specific sovereignty
M2,C_M4_2,M4,E1,3,Pre-deployment regulation,Post-hoc liability
M2,C_M4_2,M4,E2,7,Pre-deployment regulation,Post-hoc liability
M2,C_M4_2,M4,E3,4,Pre-deployment regulation,Post-hoc liability
M2,C_M4_2,M4,E4,3,Pre-deployment regulation,Post-hoc liability
M2,C_M4_2,M4,E5,1,Pre-deployment regulation,Post-hoc liability
M2,C_M4_3,M4,E1,2,AI-specific governance frameworks,General-purpose technology governance
M2,C_M4_3,M4,E2,3,AI-specific governance frameworks,General-purpose technology governance
M2,C_M4_3,M4,E3,7,AI-specific governance frameworks,General-purpose technology governance
M2,C_M4_3,M4,E4,1,AI-specific governance frameworks,General-purpose technology governance
M2,C_M4_3,M4,E5,1,AI-specific governance frameworks,General-purpose technology governance
M3,C_M1_1,M1,E1,4,"Treat AI as ordinary, adapt existing structures (E2, E3)","Treat AI as exceptional, center harmed humans (E4)"
M3,C_M1_1,M1,E2,1,"Treat AI as ordinary, adapt existing structures (E2, E3)","Treat AI as exceptional, center harmed humans (E4)"
M3,C_M1_1,M1,E3,1,"Treat AI as ordinary, adapt existing structures (E2, E3)","Treat AI as exceptional, center harmed humans (E4)"
M3,C_M1_1,M1,E4,7,"Treat AI as ordinary, adapt existing structures (E2, E3)","Treat AI as exceptional, center harmed humans (E4)"
M3,C_M1_1,M1,E5,5,"Treat AI as ordinary, adapt existing structures (E2, E3)","Treat AI as exceptional, center harmed humans (E4)"
M3,C_M1_2,M1,E1,3,"Avoid bespoke AI architecture, leverage adaptive mechanisms (E2, E3)",Build dedicated frontier-AI gatekeeping regime (E5)
M3,C_M1_2,M1,E2,1,"Avoid bespoke AI architecture, leverage adaptive mechanisms (E2, E3)",Build dedicated frontier-AI gatekeeping regime (E5)
M3,C_M1_2,M1,E3,1,"Avoid bespoke AI architecture, leverage adaptive mechanisms (E2, E3)",Build dedicated frontier-AI gatekeeping regime (E5)
M4,C_M1_1,M1,E1,4,"Treat AI as ordinary, adapt existing structures (E2, E3)","Treat AI as exceptional, center harmed humans (E4)"
M4,C_M1_1,M1,E2,3,"Treat AI as ordinary, adapt existing structures (E2, E3)","Treat AI as exceptional, center harmed humans (E4)"
M4,C_M1_1,M1,E3,1,"Treat AI as ordinary, adapt existing structures (E2, E3)","Treat AI as exceptional, center harmed humans (E4)"
M4,C_M1_1,M1,E4,7,"Treat AI as ordinary, adapt existing structures (E2, E3)","Treat AI as exceptional, center harmed humans (E4)"
M4,C_M1_1,M1,E5,6,"Treat AI as ordinary, adapt existing structures (E2, E3)","Treat AI as exceptional, center harmed humans (E4)"
M4,C_M1_2,M1,E1,4,"Avoid bespoke AI architecture, leverage adaptive mechanisms (E2, E3)",Build dedicated frontier-AI gatekeeping regime (E5)
M4,C_M1_2,M1,E2,2,"Avoid bespoke AI architecture, leverage adaptive mechanisms (E2, E3)",Build dedicated frontier-AI gatekeeping regime (E5)
M4,C_M1_2,M1,E3,1,"Avoid bespoke AI architecture, leverage adaptive mechanisms (E2, E3)",Build dedicated frontier-AI gatekeeping regime (E5)
M4,C_M1_2,M1,E4,3,"Avoid bespoke AI architecture, leverage adaptive mechanisms (E2, E3)",Build dedicated frontier-AI gatekeeping regime (E5)
M4,C_M1_2,M1,E5,7,"Avoid bespoke AI architecture, leverage adaptive mechanisms (E2, E3)",Build dedicated frontier-AI gatekeeping regime (E5)
M4,C_M1_3,M1,E1,4,"Govern downstream outcomes and deployment effects (E2, E4)",Govern upstream model capabilities pre-deployment (E5)
M4,C_M1_3,M1,E2,2,"Govern downstream outcomes and deployment effects (E2, E4)",Govern upstream model capabilities pre-deployment (E5)
M4,C_M1_3,M1,E3,3,"Govern downstream outcomes and deployment effects (E2, E4)",Govern upstream model capabilities pre-deployment (E5)
M4,C_M1_3,M1,E4,1,"Govern downstream outcomes and deployment effects (E2, E4)",Govern upstream model capabilities pre-deployment (E5)
M4,C_M1_3,M1,E5,7,"Govern downstream outcomes and deployment effects (E2, E4)",Govern upstream model capabilities pre-deployment (E5)
M4,C_M2_1,M2,E1,2,Deployment rights-and-process protections,Frontier capability licensing
M4,C_M2_1,M2,E2,3,Deployment rights-and-process protections,Frontier capability licensing
M4,C_M2_1,M2,E3,4,Deployment rights-and-process protections,Frontier capability licensing
M4,C_M2_1,M2,E4,1,Deployment rights-and-process protections,Frontier capability licensing
M4,C_M2_1,M2,E5,7,Deployment rights-and-process protections,Frontier capability licensing
M4,C_M2_2,M2,E1,2,Horizontal AI-specific governance,Sector-specific technology-agnostic regulation
M4,C_M2_2,M2,E2,3,Horizontal AI-specific governance,Sector-specific technology-agnostic regulation
M4,C_M2_2,M2,E3,7,Horizontal AI-specific governance,Sector-specific technology-agnostic regulation
M4,C_M2_2,M2,E4,2,Horizontal AI-specific governance,Sector-specific technology-agnostic regulation
M4,C_M2_2,M2,E5,1,Horizontal AI-specific governance,Sector-specific technology-agnostic regulation
M4,C_M2_3,M2,E1,3,Downstream accountability governance,Upstream capability-threshold licensing
M4,C_M2_3,M2,E2,1,Downstream accountability governance,Upstream capability-threshold licensing
M4,C_M2_3,M2,E3,4,Downstream accountability governance,Upstream capability-threshold licensing
M4,C_M2_3,M2,E4,2,Downstream accountability governance,Upstream capability-threshold licensing
M4,C_M2_3,M2,E5,7,Downstream accountability governance,Upstream capability-threshold licensing
M4,C_M3_1,M3,E1,5,"Constructing novel, cross-domain systemic boundaries specifically for AI governance","Integrating AI governance interstitially within existing decentralized, domain-specific feedback loops"
M4,C_M3_1,M3,E2,4,"Constructing novel, cross-domain systemic boundaries specifically for AI governance","Integrating AI governance interstitially within existing decentralized, domain-specific feedback loops"
M4,C_M3_1,M3,E3,7,"Constructing novel, cross-domain systemic boundaries specifically for AI governance","Integrating AI governance interstitially within existing decentralized, domain-specific feedback loops"
M4,C_M3_1,M3,E4,6,"Constructing novel, cross-domain systemic boundaries specifically for AI governance","Integrating AI governance interstitially within existing decentralized, domain-specific feedback loops"
M4,C_M3_1,M3,E5,2,"Constructing novel, cross-domain systemic boundaries specifically for AI governance","Integrating AI governance interstitially within existing decentralized, domain-specific feedback loops"
M4,C_M3_2,M3,E1,2,Enforcing internal systemic legibility and rigid procedural constraints,"Maximizing systemic resilience via adaptive, outcome-oriented closed-loop"
M4,C_M3_2,M3,E2,7,Enforcing internal systemic legibility and rigid procedural constraints,"Maximizing systemic resilience via adaptive, outcome-oriented closed-loop"
M4,C_M3_2,M3,E3,5,Enforcing internal systemic legibility and rigid procedural constraints,"Maximizing systemic resilience via adaptive, outcome-oriented closed-loop"
M4,C_M3_2,M3,E4,3,Enforcing internal systemic legibility and rigid procedural constraints,"Maximizing systemic resilience via adaptive, outcome-oriented closed-loop"
M4,C_M3_2,M3,E5,1,Enforcing internal systemic legibility and rigid procedural constraints,"Maximizing systemic resilience via adaptive, outcome-oriented closed-loop"
M4,C_M4_1,M4,E1,2,Rights-and-process governance,Sector-specific sovereignty
M4,C_M4_1,M4,E2,4,Rights-and-process governance,Sector-specific sovereignty
M4,C_M4_1,M4,E3,7,Rights-and-process governance,Sector-specific sovereignty
M4,C_M4_1,M4,E4,1,Rights-and-process governance,Sector-specific sovereignty
M4,C_M4_1,M4,E5,3,Rights-and-process governance,Sector-specific sovereignty
M4,C_M4_2,M4,E1,3,Pre-deployment regulation,Post-hoc liability
M4,C_M4_2,M4,E2,7,Pre-deployment regulation,Post-hoc liability
M4,C_M4_2,M4,E3,5,Pre-deployment regulation,Post-hoc liability
M4,C_M4_2,M4,E4,2,Pre-deployment regulation,Post-hoc liability
M4,C_M4_2,M4,E5,1,Pre-deployment regulation,Post-hoc liability
M4,C_M4_3,M4,E1,2,AI-specific governance frameworks,General-purpose technology governance
M4,C_M4_3,M4,E2,3,AI-specific governance frameworks,General-purpose technology governance
M4,C_M4_3,M4,E3,7,AI-specific governance frameworks,General-purpose technology governance
M4,C_M4_3,M4,E4,2,AI-specific governance frameworks,General-purpose technology governance
M4,C_M4_3,M4,E5,1,AI-specific governance frameworks,General-purpose technology governance
