rater,construct,construct_origin,element,rating,left,right
M1,C_M4_2,M4,E2,3,Product experience framing,Asset depreciation framing
M1,C_M4_2,M4,E3,4,Product experience framing,Asset depreciation framing
M1,C_M4_2,M4,E4,7,Product experience framing,Asset depreciation framing
M1,C_M4_2,M4,E5,3,Product experience framing,Asset depreciation framing
M1,C_M4_3,M4,E1,7,Trust emphasis,No trust emphasis
M1,C_M4_3,M4,E2,6,Trust emphasis,No trust emphasis
M1,C_M4_3,M4,E3,2,Trust emphasis,No trust emphasis
M1,C_M4_3,M4,E4,6,Trust emphasis,No trust emphasis
M1,C_M4_3,M4,E5,1,Trust emphasis,No trust emphasis
M1,C_M5_1,M5,E1,2,Workflow integration and data ownership,Distribution and customer acquisition advantage
M1,C_M5_1,M5,E2,7,Workflow integration and data ownership,Distribution and customer acquisition advantage
M1,C_M5_1,M5,E3,3,Workflow integration and data ownership,Distribution and customer acquisition advantage
M1,C_M5_1,M5,E4,2,Workflow integration and data ownership,Distribution and customer acquisition advantage
M1,C_M5_1,M5,E5,2,Workflow integration and data ownership,Distribution and customer acquisition advantage
M1,C_M5_2,M5,E1,3,Existential risk and defensive imperative,Functional obsolescence and asset enumeration
M1,C_M5_2,M5,E2,3,Existential risk and defensive imperative,Functional obsolescence and asset enumeration
M1,C_M5_2,M5,E3,1,Existential risk and defensive imperative,Functional obsolescence and asset enumeration
M1,C_M5_2,M5,E4,4,Existential risk and defensive imperative,Functional obsolescence and asset enumeration
M1,C_M5_2,M5,E5,6,Existential risk and defensive imperative,Functional obsolescence and asset enumeration
M1,C_M5_3,M5,E1,3,Constraints on building from scratch,Strategic defensive-offensive pivot framing
M1,C_M5_3,M5,E2,4,Constraints on building from scratch,Strategic defensive-offensive pivot framing
M1,C_M5_3,M5,E3,7,Constraints on building from scratch,Strategic defensive-offensive pivot framing
M1,C_M5_3,M5,E4,4,Constraints on building from scratch,Strategic defensive-offensive pivot framing
M1,C_M5_3,M5,E5,3,Constraints on building from scratch,Strategic defensive-offensive pivot framing
M2,C_M1_1,M1,E1,7,"Frames asset as distribution/customer base (E2, E5)",Frames asset as product workflow transformation (E1)
M2,C_M1_1,M1,E2,1,"Frames asset as distribution/customer base (E2, E5)",Frames asset as product workflow transformation (E1)
M2,C_M1_1,M1,E3,5,"Frames asset as distribution/customer base (E2, E5)",Frames asset as product workflow transformation (E1)
M2,C_M1_1,M1,E4,4,"Frames asset as distribution/customer base (E2, E5)",Frames asset as product workflow transformation (E1)
M2,C_M1_1,M1,E5,1,"Frames asset as distribution/customer base (E2, E5)",Frames asset as product workflow transformation (E1)
M2,C_M1_2,M1,E1,4,"Defensive framing against obsolescence (E2, E5)",Dual offensive-defensive existential pivot (E3)
M2,C_M1_2,M1,E2,2,"Defensive framing against obsolescence (E2, E5)",Dual offensive-defensive existential pivot (E3)
M2,C_M1_2,M1,E3,7,"Defensive framing against obsolescence (E2, E5)",Dual offensive-defensive existential pivot (E3)
M2,C_M1_2,M1,E4,5,"Defensive framing against obsolescence (E2, E5)",Dual offensive-defensive existential pivot (E3)
M2,C_M1_2,M1,E5,2,"Defensive framing against obsolescence (E2, E5)",Dual offensive-defensive existential pivot (E3)
M2,C_M1_3,M1,E1,4,"Emphasizes competitive threat from rivals (E2, E3)",Emphasizes internal asset depreciation risk (E4)
M2,C_M1_3,M1,E2,2,"Emphasizes competitive threat from rivals (E2, E3)",Emphasizes internal asset depreciation risk (E4)
M2,C_M1_3,M1,E3,2,"Emphasizes competitive threat from rivals (E2, E3)",Emphasizes internal asset depreciation risk (E4)
M2,C_M1_3,M1,E4,7,"Emphasizes competitive threat from rivals (E2, E3)",Emphasizes internal asset depreciation risk (E4)
M2,C_M1_3,M1,E5,5,"Emphasizes competitive threat from rivals (E2, E3)",Emphasizes internal asset depreciation risk (E4)
M2,C_M2_1,M2,E1,7,Distribution moat against AI-native startups,Twelve-month execution feasibility
M2,C_M2_1,M2,E2,1,Distribution moat against AI-native startups,Twelve-month execution feasibility
M2,C_M2_1,M2,E3,4,Distribution moat against AI-native startups,Twelve-month execution feasibility
M2,C_M2_1,M2,E4,3,Distribution moat against AI-native startups,Twelve-month execution feasibility
M2,C_M2_1,M2,E5,3,Distribution moat against AI-native startups,Twelve-month execution feasibility
M2,C_M2_2,M2,E1,7,Existential core-product defense,Near-term revenue-stream practicality
M2,C_M2_2,M2,E2,2,Existential core-product defense,Near-term revenue-stream practicality
M2,C_M2_2,M2,E3,1,Existential core-product defense,Near-term revenue-stream practicality
M2,C_M2_2,M2,E4,1,Existential core-product defense,Near-term revenue-stream practicality
M2,C_M2_2,M2,E5,2,Existential core-product defense,Near-term revenue-stream practicality
M2,C_M2_3,M2,E1,4,Workflow obsolescence and switching-risk focus,Distribution advantage over startup customer acquisition
M2,C_M2_3,M2,E2,7,Workflow obsolescence and switching-risk focus,Distribution advantage over startup customer acquisition
M2,C_M2_3,M2,E3,2,Workflow obsolescence and switching-risk focus,Distribution advantage over startup customer acquisition
M2,C_M2_3,M2,E4,4,Workflow obsolescence and switching-risk focus,Distribution advantage over startup customer acquisition
M2,C_M2_3,M2,E5,3,Workflow obsolescence and switching-risk focus,Distribution advantage over startup customer acquisition
M2,C_M3_1,M3,E1,2,Focuses on user UX and product feel,Focuses on go-to-market and distribution advantages
M2,C_M3_1,M3,E2,7,Focuses on user UX and product feel,Focuses on go-to-market and distribution advantages
M2,C_M3_1,M3,E3,4,Focuses on user UX and product feel,Focuses on go-to-market and distribution advantages
M2,C_M3_1,M3,E4,5,Focuses on user UX and product feel,Focuses on go-to-market and distribution advantages
M2,C_M3_1,M3,E5,3,Focuses on user UX and product feel,Focuses on go-to-market and distribution advantages
M2,C_M3_2,M3,E1,6,Explicitly names distinct competitor types,Refers broadly to general AI disruption
M2,C_M3_2,M3,E2,2,Explicitly names distinct competitor types,Refers broadly to general AI disruption
M2,C_M3_2,M3,E3,2,Explicitly names distinct competitor types,Refers broadly to general AI disruption
M2,C_M3_2,M3,E4,1,Explicitly names distinct competitor types,Refers broadly to general AI disruption
M2,C_M3_2,M3,E5,6,Explicitly names distinct competitor types,Refers broadly to general AI disruption
M2,C_M4_1,M4,E1,1,Time constraint focus,Asset leverage focus
M2,C_M4_1,M4,E2,7,Time constraint focus,Asset leverage focus
M2,C_M4_1,M4,E3,6,Time constraint focus,Asset leverage focus
M2,C_M4_1,M4,E4,7,Time constraint focus,Asset leverage focus
M2,C_M4_1,M4,E5,7,Time constraint focus,Asset leverage focus
M2,C_M4_2,M4,E1,2,Product experience framing,Asset depreciation framing
M2,C_M4_2,M4,E2,5,Product experience framing,Asset depreciation framing
M2,C_M4_2,M4,E3,4,Product experience framing,Asset depreciation framing
M2,C_M4_2,M4,E4,7,Product experience framing,Asset depreciation framing
M2,C_M4_2,M4,E5,3,Product experience framing,Asset depreciation framing
M2,C_M4_3,M4,E1,7,Trust emphasis,No trust emphasis
M2,C_M4_3,M4,E2,7,Trust emphasis,No trust emphasis
M2,C_M4_3,M4,E3,5,Trust emphasis,No trust emphasis
M2,C_M4_3,M4,E4,7,Trust emphasis,No trust emphasis
M2,C_M4_3,M4,E5,1,Trust emphasis,No trust emphasis
M2,C_M5_1,M5,E1,3,Workflow integration and data ownership,Distribution and customer acquisition advantage
M2,C_M5_1,M5,E2,7,Workflow integration and data ownership,Distribution and customer acquisition advantage
M2,C_M5_1,M5,E3,4,Workflow integration and data ownership,Distribution and customer acquisition advantage
M2,C_M5_1,M5,E4,3,Workflow integration and data ownership,Distribution and customer acquisition advantage
M2,C_M5_1,M5,E5,2,Workflow integration and data ownership,Distribution and customer acquisition advantage
M2,C_M5_2,M5,E1,2,Existential risk and defensive imperative,Functional obsolescence and asset enumeration
M2,C_M5_2,M5,E2,2,Existential risk and defensive imperative,Functional obsolescence and asset enumeration
M2,C_M5_2,M5,E3,1,Existential risk and defensive imperative,Functional obsolescence and asset enumeration
M2,C_M5_2,M5,E4,1,Existential risk and defensive imperative,Functional obsolescence and asset enumeration
M2,C_M5_2,M5,E5,7,Existential risk and defensive imperative,Functional obsolescence and asset enumeration
M2,C_M5_3,M5,E1,1,Constraints on building from scratch,Strategic defensive-offensive pivot framing
M2,C_M5_3,M5,E2,4,Constraints on building from scratch,Strategic defensive-offensive pivot framing
M2,C_M5_3,M5,E3,7,Constraints on building from scratch,Strategic defensive-offensive pivot framing
M2,C_M5_3,M5,E4,5,Constraints on building from scratch,Strategic defensive-offensive pivot framing
M2,C_M5_3,M5,E5,4,Constraints on building from scratch,Strategic defensive-offensive pivot framing
M3,C_M1_1,M1,E1,7,"Frames asset as distribution/customer base (E2, E5)",Frames asset as product workflow transformation (E1)
M3,C_M1_1,M1,E2,1,"Frames asset as distribution/customer base (E2, E5)",Frames asset as product workflow transformation (E1)
M3,C_M1_1,M1,E3,4,"Frames asset as distribution/customer base (E2, E5)",Frames asset as product workflow transformation (E1)
M3,C_M1_1,M1,E4,4,"Frames asset as distribution/customer base (E2, E5)",Frames asset as product workflow transformation (E1)
M3,C_M1_1,M1,E5,2,"Frames asset as distribution/customer base (E2, E5)",Frames asset as product workflow transformation (E1)
M3,C_M1_2,M1,E1,3,"Defensive framing against obsolescence (E2, E5)",Dual offensive-defensive existential pivot (E3)
M3,C_M1_2,M1,E2,1,"Defensive framing against obsolescence (E2, E5)",Dual offensive-defensive existential pivot (E3)
M3,C_M1_2,M1,E3,7,"Defensive framing against obsolescence (E2, E5)",Dual offensive-defensive existential pivot (E3)
M4,C_M1_1,M1,E1,7,"Frames asset as distribution/customer base (E2, E5)",Frames asset as product workflow transformation (E1)
M4,C_M1_1,M1,E2,1,"Frames asset as distribution/customer base (E2, E5)",Frames asset as product workflow transformation (E1)
M4,C_M1_1,M1,E3,2,"Frames asset as distribution/customer base (E2, E5)",Frames asset as product workflow transformation (E1)
M4,C_M1_1,M1,E4,3,"Frames asset as distribution/customer base (E2, E5)",Frames asset as product workflow transformation (E1)
M4,C_M1_1,M1,E5,1,"Frames asset as distribution/customer base (E2, E5)",Frames asset as product workflow transformation (E1)
M4,C_M1_2,M1,E1,4,"Defensive framing against obsolescence (E2, E5)",Dual offensive-defensive existential pivot (E3)
M4,C_M1_2,M1,E2,1,"Defensive framing against obsolescence (E2, E5)",Dual offensive-defensive existential pivot (E3)
M4,C_M1_2,M1,E3,7,"Defensive framing against obsolescence (E2, E5)",Dual offensive-defensive existential pivot (E3)
M4,C_M1_2,M1,E4,2,"Defensive framing against obsolescence (E2, E5)",Dual offensive-defensive existential pivot (E3)
M4,C_M1_2,M1,E5,1,"Defensive framing against obsolescence (E2, E5)",Dual offensive-defensive existential pivot (E3)
M4,C_M1_3,M1,E1,6,"Emphasizes competitive threat from rivals (E2, E3)",Emphasizes internal asset depreciation risk (E4)
M4,C_M1_3,M1,E2,1,"Emphasizes competitive threat from rivals (E2, E3)",Emphasizes internal asset depreciation risk (E4)
M4,C_M1_3,M1,E3,1,"Emphasizes competitive threat from rivals (E2, E3)",Emphasizes internal asset depreciation risk (E4)
M4,C_M1_3,M1,E4,7,"Emphasizes competitive threat from rivals (E2, E3)",Emphasizes internal asset depreciation risk (E4)
M4,C_M1_3,M1,E5,6,"Emphasizes competitive threat from rivals (E2, E3)",Emphasizes internal asset depreciation risk (E4)
M4,C_M2_1,M2,E1,7,Distribution moat against AI-native startups,Twelve-month execution feasibility
M4,C_M2_1,M2,E2,1,Distribution moat against AI-native startups,Twelve-month execution feasibility
M4,C_M2_1,M2,E3,4,Distribution moat against AI-native startups,Twelve-month execution feasibility
M4,C_M2_1,M2,E4,4,Distribution moat against AI-native startups,Twelve-month execution feasibility
M4,C_M2_1,M2,E5,3,Distribution moat against AI-native startups,Twelve-month execution feasibility
M4,C_M2_2,M2,E1,3,Existential core-product defense,Near-term revenue-stream practicality
M4,C_M2_2,M2,E2,2,Existential core-product defense,Near-term revenue-stream practicality
M4,C_M2_2,M2,E3,1,Existential core-product defense,Near-term revenue-stream practicality
M4,C_M2_2,M2,E4,1,Existential core-product defense,Near-term revenue-stream practicality
M4,C_M2_2,M2,E5,1,Existential core-product defense,Near-term revenue-stream practicality
M4,C_M2_3,M2,E1,4,Workflow obsolescence and switching-risk focus,Distribution advantage over startup customer acquisition
M4,C_M2_3,M2,E2,7,Workflow obsolescence and switching-risk focus,Distribution advantage over startup customer acquisition
M4,C_M2_3,M2,E3,1,Workflow obsolescence and switching-risk focus,Distribution advantage over startup customer acquisition
M4,C_M2_3,M2,E4,2,Workflow obsolescence and switching-risk focus,Distribution advantage over startup customer acquisition
M4,C_M2_3,M2,E5,1,Workflow obsolescence and switching-risk focus,Distribution advantage over startup customer acquisition
M4,C_M3_1,M3,E1,1,Focuses on user UX and product feel,Focuses on go-to-market and distribution advantages
M4,C_M3_1,M3,E2,7,Focuses on user UX and product feel,Focuses on go-to-market and distribution advantages
M4,C_M3_1,M3,E3,6,Focuses on user UX and product feel,Focuses on go-to-market and distribution advantages
M4,C_M3_1,M3,E4,6,Focuses on user UX and product feel,Focuses on go-to-market and distribution advantages
M4,C_M3_1,M3,E5,2,Focuses on user UX and product feel,Focuses on go-to-market and distribution advantages
M4,C_M3_2,M3,E1,7,Explicitly names distinct competitor types,Refers broadly to general AI disruption
M4,C_M3_2,M3,E2,1,Explicitly names distinct competitor types,Refers broadly to general AI disruption
M4,C_M3_2,M3,E3,6,Explicitly names distinct competitor types,Refers broadly to general AI disruption
M4,C_M3_2,M3,E4,1,Explicitly names distinct competitor types,Refers broadly to general AI disruption
M4,C_M3_2,M3,E5,7,Explicitly names distinct competitor types,Refers broadly to general AI disruption
M4,C_M4_1,M4,E1,1,Time constraint focus,Asset leverage focus
M4,C_M4_1,M4,E2,7,Time constraint focus,Asset leverage focus
M4,C_M4_1,M4,E3,7,Time constraint focus,Asset leverage focus
M4,C_M4_1,M4,E4,7,Time constraint focus,Asset leverage focus
M4,C_M4_1,M4,E5,7,Time constraint focus,Asset leverage focus
M4,C_M4_2,M4,E1,1,Product experience framing,Asset depreciation framing
M4,C_M4_2,M4,E2,4,Product experience framing,Asset depreciation framing
M4,C_M4_2,M4,E3,6,Product experience framing,Asset depreciation framing
M4,C_M4_2,M4,E4,7,Product experience framing,Asset depreciation framing
M4,C_M4_2,M4,E5,2,Product experience framing,Asset depreciation framing
M4,C_M4_3,M4,E1,7,Trust emphasis,No trust emphasis
M4,C_M4_3,M4,E2,7,Trust emphasis,No trust emphasis
M4,C_M4_3,M4,E3,1,Trust emphasis,No trust emphasis
M4,C_M4_3,M4,E4,7,Trust emphasis,No trust emphasis
M4,C_M4_3,M4,E5,2,Trust emphasis,No trust emphasis
M4,C_M5_1,M5,E1,2,Workflow integration and data ownership,Distribution and customer acquisition advantage
M4,C_M5_1,M5,E2,7,Workflow integration and data ownership,Distribution and customer acquisition advantage
M4,C_M5_1,M5,E3,4,Workflow integration and data ownership,Distribution and customer acquisition advantage
M4,C_M5_1,M5,E4,2,Workflow integration and data ownership,Distribution and customer acquisition advantage
M4,C_M5_1,M5,E5,2,Workflow integration and data ownership,Distribution and customer acquisition advantage
M4,C_M5_2,M5,E1,4,Existential risk and defensive imperative,Functional obsolescence and asset enumeration
M4,C_M5_2,M5,E2,5,Existential risk and defensive imperative,Functional obsolescence and asset enumeration
M4,C_M5_2,M5,E3,1,Existential risk and defensive imperative,Functional obsolescence and asset enumeration
M4,C_M5_2,M5,E4,1,Existential risk and defensive imperative,Functional obsolescence and asset enumeration
M4,C_M5_2,M5,E5,7,Existential risk and defensive imperative,Functional obsolescence and asset enumeration
M4,C_M5_3,M5,E1,1,Constraints on building from scratch,Strategic defensive-offensive pivot framing
M4,C_M5_3,M5,E2,4,Constraints on building from scratch,Strategic defensive-offensive pivot framing
M4,C_M5_3,M5,E3,7,Constraints on building from scratch,Strategic defensive-offensive pivot framing
M4,C_M5_3,M5,E4,5,Constraints on building from scratch,Strategic defensive-offensive pivot framing
M4,C_M5_3,M5,E5,2,Constraints on building from scratch,Strategic defensive-offensive pivot framing
M5,C_M1_1,M1,E1,7,"Frames asset as distribution/customer base (E2, E5)",Frames asset as product workflow transformation (E1)
M5,C_M1_1,M1,E2,1,"Frames asset as distribution/customer base (E2, E5)",Frames asset as product workflow transformation (E1)
M5,C_M1_1,M1,E3,3,"Frames asset as distribution/customer base (E2, E5)",Frames asset as product workflow transformation (E1)
M5,C_M1_1,M1,E4,2,"Frames asset as distribution/customer base (E2, E5)",Frames asset as product workflow transformation (E1)
M5,C_M1_1,M1,E5,1,"Frames asset as distribution/customer base (E2, E5)",Frames asset as product workflow transformation (E1)
M5,C_M1_2,M1,E1,5,"Defensive framing against obsolescence (E2, E5)",Dual offensive-defensive existential pivot (E3)
M5,C_M1_2,M1,E2,1,"Defensive framing against obsolescence (E2, E5)",Dual offensive-defensive existential pivot (E3)
M5,C_M1_2,M1,E3,7,"Defensive framing against obsolescence (E2, E5)",Dual offensive-defensive existential pivot (E3)
M5,C_M1_2,M1,E4,2,"Defensive framing against obsolescence (E2, E5)",Dual offensive-defensive existential pivot (E3)
M5,C_M1_2,M1,E5,1,"Defensive framing against obsolescence (E2, E5)",Dual offensive-defensive existential pivot (E3)
M5,C_M1_3,M1,E1,6,"Emphasizes competitive threat from rivals (E2, E3)",Emphasizes internal asset depreciation risk (E4)
M5,C_M1_3,M1,E2,1,"Emphasizes competitive threat from rivals (E2, E3)",Emphasizes internal asset depreciation risk (E4)
M5,C_M1_3,M1,E3,2,"Emphasizes competitive threat from rivals (E2, E3)",Emphasizes internal asset depreciation risk (E4)
M5,C_M1_3,M1,E4,7,"Emphasizes competitive threat from rivals (E2, E3)",Emphasizes internal asset depreciation risk (E4)
M5,C_M1_3,M1,E5,4,"Emphasizes competitive threat from rivals (E2, E3)",Emphasizes internal asset depreciation risk (E4)
M5,C_M2_1,M2,E1,7,Distribution moat against AI-native startups,Twelve-month execution feasibility
M5,C_M2_1,M2,E2,1,Distribution moat against AI-native startups,Twelve-month execution feasibility
M5,C_M2_1,M2,E3,3,Distribution moat against AI-native startups,Twelve-month execution feasibility
M5,C_M2_1,M2,E4,3,Distribution moat against AI-native startups,Twelve-month execution feasibility
M5,C_M2_1,M2,E5,2,Distribution moat against AI-native startups,Twelve-month execution feasibility
M5,C_M2_2,M2,E1,2,Existential core-product defense,Near-term revenue-stream practicality
M5,C_M2_2,M2,E2,1,Existential core-product defense,Near-term revenue-stream practicality
M5,C_M2_2,M2,E3,1,Existential core-product defense,Near-term revenue-stream practicality
M5,C_M2_2,M2,E4,1,Existential core-product defense,Near-term revenue-stream practicality
M5,C_M2_2,M2,E5,2,Existential core-product defense,Near-term revenue-stream practicality
M5,C_M2_3,M2,E1,5,Workflow obsolescence and switching-risk focus,Distribution advantage over startup customer acquisition
M5,C_M2_3,M2,E2,7,Workflow obsolescence and switching-risk focus,Distribution advantage over startup customer acquisition
M5,C_M2_3,M2,E3,4,Workflow obsolescence and switching-risk focus,Distribution advantage over startup customer acquisition
M5,C_M2_3,M2,E4,3,Workflow obsolescence and switching-risk focus,Distribution advantage over startup customer acquisition
M5,C_M2_3,M2,E5,6,Workflow obsolescence and switching-risk focus,Distribution advantage over startup customer acquisition
M5,C_M3_1,M3,E1,6,Focuses on user UX and product feel,Focuses on go-to-market and distribution advantages
M5,C_M3_1,M3,E2,2,Focuses on user UX and product feel,Focuses on go-to-market and distribution advantages
M5,C_M3_1,M3,E3,3,Focuses on user UX and product feel,Focuses on go-to-market and distribution advantages
M5,C_M3_1,M3,E4,2,Focuses on user UX and product feel,Focuses on go-to-market and distribution advantages
M5,C_M3_1,M3,E5,5,Focuses on user UX and product feel,Focuses on go-to-market and distribution advantages
M5,C_M3_2,M3,E1,5,Explicitly names distinct competitor types,Refers broadly to general AI disruption
M5,C_M3_2,M3,E2,1,Explicitly names distinct competitor types,Refers broadly to general AI disruption
M5,C_M3_2,M3,E3,4,Explicitly names distinct competitor types,Refers broadly to general AI disruption
M5,C_M3_2,M3,E4,3,Explicitly names distinct competitor types,Refers broadly to general AI disruption
M5,C_M3_2,M3,E5,6,Explicitly names distinct competitor types,Refers broadly to general AI disruption
M5,C_M4_1,M4,E1,7,Time constraint focus,Asset leverage focus
M5,C_M4_1,M4,E2,2,Time constraint focus,Asset leverage focus
M5,C_M4_1,M4,E3,3,Time constraint focus,Asset leverage focus
M5,C_M4_1,M4,E4,2,Time constraint focus,Asset leverage focus
M5,C_M4_1,M4,E5,2,Time constraint focus,Asset leverage focus
M5,C_M4_2,M4,E1,6,Product experience framing,Asset depreciation framing
M5,C_M4_2,M4,E2,2,Product experience framing,Asset depreciation framing
M5,C_M4_2,M4,E3,3,Product experience framing,Asset depreciation framing
M5,C_M4_2,M4,E4,7,Product experience framing,Asset depreciation framing
M5,C_M4_2,M4,E5,3,Product experience framing,Asset depreciation framing
M5,C_M4_3,M4,E1,4,Trust emphasis,No trust emphasis
M5,C_M4_3,M4,E2,4,Trust emphasis,No trust emphasis
M5,C_M4_3,M4,E3,5,Trust emphasis,No trust emphasis
M5,C_M4_3,M4,E4,4,Trust emphasis,No trust emphasis
M5,C_M4_3,M4,E5,7,Trust emphasis,No trust emphasis
M5,C_M5_1,M5,E1,6,Workflow integration and data ownership,Distribution and customer acquisition advantage
M5,C_M5_1,M5,E2,7,Workflow integration and data ownership,Distribution and customer acquisition advantage
M5,C_M5_1,M5,E3,4,Workflow integration and data ownership,Distribution and customer acquisition advantage
M5,C_M5_1,M5,E4,3,Workflow integration and data ownership,Distribution and customer acquisition advantage
M5,C_M5_1,M5,E5,7,Workflow integration and data ownership,Distribution and customer acquisition advantage
M5,C_M5_2,M5,E1,4,Existential risk and defensive imperative,Functional obsolescence and asset enumeration
M5,C_M5_2,M5,E2,2,Existential risk and defensive imperative,Functional obsolescence and asset enumeration
M5,C_M5_2,M5,E3,7,Existential risk and defensive imperative,Functional obsolescence and asset enumeration
M5,C_M5_2,M5,E4,6,Existential risk and defensive imperative,Functional obsolescence and asset enumeration
M5,C_M5_2,M5,E5,3,Existential risk and defensive imperative,Functional obsolescence and asset enumeration
M5,C_M5_3,M5,E1,6,Constraints on building from scratch,Strategic defensive-offensive pivot framing
M5,C_M5_3,M5,E2,2,Constraints on building from scratch,Strategic defensive-offensive pivot framing
M5,C_M5_3,M5,E3,7,Constraints on building from scratch,Strategic defensive-offensive pivot framing
M5,C_M5_3,M5,E4,3,Constraints on building from scratch,Strategic defensive-offensive pivot framing
M5,C_M5_3,M5,E5,2,Constraints on building from scratch,Strategic defensive-offensive pivot framing
